raceId,driverRef,team_momentum,driver_momentum,driver_racecraft_index
173,ralf_schumacher,2.3862328949910174,8.459254207932041,0.2640501083674763
173,heidfeld,0.0,14.51629792238489,2.305025767103684
173,wurz,0.8246955157633827,11.233282788864292,2.0211126840367295
173,frentzen,1.2473679499729924,11.040007060110339,-2.619461815373452
173,alesi,0.0,15.953764181827035,1.4444487297982684
173,verstappen,0.6804204128471197,13.623454697147416,0.6987463541834043
174,michael_schumacher,10.470854417635024,4.815203054426014,-3.114810910620291
174,coulthard,9.308136998629218,5.442075548188354,-2.53490975120643
174,barrichello,10.470854417635024,6.700232451430635,-1.4249859183126885
174,hakkinen,9.308136998629218,4.846493445812766,-2.2311281519584893
174,villeneuve,1.3115910016358665,8.387110512196605,0.09534168905804598
174,irvine,0.09338642732885694,11.03239945068935,0.010809639018386321
174,wurz,0.6684499428415188,12.704753358523817,0.12252773637573833
174,salo,0.2719709437130074,10.853698101707671,3.839023699352632
174,fisichella,0.6684499428415188,14.621684975860399,-4.14229933142835
174,verstappen,0.5515089840822615,15.21046238050878,-0.9493050561037812
174,alesi,0.0,16.90981643558451,0.41295165630731145
174,trulli,1.0110434929308136,15.23524242012693,-7.392128312103342
174,mazzacane,0.0,14.023153203698927,7.655337608310884
174,herbert,0.09338642732885694,12.537322208285616,1.2559840158939768
174,zonta,1.3115910016358665,10.490768145655805,4.298604312758221
174,ralf_schumacher,2.3130577912034322,10.077371069191331,-1.870019895606472
174,gene,0.0,13.626021157770156,7.395012195664464
174,button,2.3130577912034322,10.538532781545513,-1.2878700938122631
174,frentzen,1.0110434929308136,12.737553855879003,-4.396684481142035
174,rosa,0.5515089840822615,15.3906082978828,-1.8970026732539942
174,heidfeld,0.0,15.182536324923664,1.4817138345497605
174,diniz,0.2719709437130074,11.532839531377673,3.530935489510751
141,michael_schumacher,11.134411252086675,4.097861136247421,-2.52915808912869
141,coulthard,9.250200479260466,4.794889791354622,-1.8702691264887166
141,barrichello,11.134411252086675,6.004507530227126,-0.9690353370767941
141,heidfeld,0.22083443651567752,16.284704249315805,0.822073564376048
141,frentzen,0.8209451237916936,13.91503119205967,-5.262208841751894
141,raikkonen,0.22083443651567752,10.5,0.0
141,panis,1.441027003949045,10.5,0.0
141,burti,0.26384967921585467,11.0,10.0
141,alesi,0.0,15.798641224852936,1.6514613310461108
141,verstappen,0.44781318941798076,14.230781082996849,0.16929488206311358
141,irvine,0.26384967921585467,10.078968614319642,0.19822015808407037
141,alonso,0.0,10.5,0.0
141,fisichella,0.5427666810691133,13.564684804060585,-2.6113683331384516
141,button,0.5427666810691133,11.941452398288714,-1.4217661474716947
141,montoya,1.8781521546934932,10.5,0.0
141,trulli,0.8209451237916936,14.626945831368888,-6.566311781935796
141,hakkinen,9.250200479260466,4.687334097415701,-2.187670986112851
141,ralf_schumacher,1.8781521546934932,11.19095531026012,-3.022590708680489
141,villeneuve,1.441027003949045,7.750259388615311,0.2654373088218385
141,marques,0.0,10.5,0.0
141,bernoldi,0.44781318941798076,10.5,0.0
141,mazzacane,0.0,13.83077794312649,7.908163653372331
142,michael_schumacher,11.669882894575705,3.5189864487901708,-2.056552786959518
142,barrichello,11.669882894575705,5.4430771493837815,-0.9748214775083832
142,coulthard,8.642859251278761,4.2726291465770805,-0.7733348042477803
142,frentzen,1.0412664981018422,12.249144417926678,-4.465761001570332
142,ralf_schumacher,1.5271955773233565,12.463311766311678,-4.886996319882926
142,hakkinen,8.642859251278761,6.988112057643409,-4.394954645812053
142,verstappen,0.3641336090034815,13.440205918583073,1.0719734697583734
142,trulli,1.0412664981018422,14.88351843671524,-7.021077326496923
142,alesi,0.0,14.528228788310335,2.277178298391281
142,burti,0.21454601650333247,9.35,11.649999999999999
142,button,0.44134383509652425,12.326118155450438,-0.7823656959818395
142,mazzacane,0.0,15.357300810665325,6.056697468845749
142,alonso,0.0,12.0,7.0
142,marques,0.0,20.0,2.0
142,fisichella,0.44134383509652425,13.459166278508338,-1.3759502142532753
142,villeneuve,1.1717528112591382,9.852416262011825,-1.8396526917948468
142,heidfeld,0.9270195068578575,13.974910200415122,1.7956373900836005
142,bernoldi,0.3641336090034815,21.0,-3.0
142,montoya,1.5271955773233565,15.0,-4.0
142,irvine,0.21454601650333247,10.252142731524273,0.34897236748211813
142,panis,1.1717528112591382,7.0,2.0
142,raikkonen,0.9270195068578575,6.0,7.0
143,coulthard,7.965561385578879,4.036015831225534,0.30007129551169776
143,michael_schumacher,12.474959037087917,3.0506444054093813,-1.674188628141723
143,heidfeld,0.7546635935085888,14.540186639625066,0.3389235610121228
